Company,Industry,Review Title,Review Text,Rating,Date,Review_ID,Reviewer,Sentiment,Review_Length,Sentiment_Score,Clean_Text,Word_Count,Character_Count
PayPal,Financial Services,Reliable buyer protection when…,"Reliable buyer protection when merchants let you down.I highly recommend PayPal for their excellent dispute resolution. When DoorDash delivered an order to the wrong address and wrongfully denied my refund claim despite ring camera footage that I submitted that recorded the entire conversation, PayPal stepped in to protect my funds. As a personal shopper, having a payment network that actively fights for its users against bad customer service is invaluable. Five stars for their support and fraud protection!",5,"August 1, 2026",6a6e111671a2c32022f5a9cc,SHARI L. BURGESS,Positive,512,1,reliable buyer protection merchants let highly recommend paypal excellent dispute resolution doordash delivered order wrong address wrongfully denied refund claim despite ring camera footage submitted recorded entire conversation paypal stepped protect funds personal shopper payment network actively fights users bad customer service invaluable five stars support fraud protection,48,381
PayPal,Financial Services,They are on the site of scammers now…,They are on the site of scammers now because i was scammed out of some Chinese company by using their PayPal to buy grass seed but they sent me some thing that i couldn’t find and first i bought 1 bag but they charged me more than one bags and then i reported to PayPal about their service and warned PayPal about their scam but PayPal still give them my money so PayPal can get percent out of it.,1,"July 1, 2026",6a6de17387e3a7ff11d2655b,Hien Nguyen,Negative,397,-1,site scammers scammed chinese company using paypal buy grass seed sent thing find first bought 1 bag charged one bags reported paypal service warned paypal scam paypal still give money paypal get percent,33,203
PayPal,Financial Services,Do NOT bother getting a PayPal Credit…,Do NOT bother getting a PayPal Credit Card. Isn't accepted anywhere and have had constant problems with transactions,1,"August 1, 2026",6a6dd06e63c6803db5348fd3,hugo tang,Negative,116,-1,not bother getting paypal credit card isn't accepted anywhere constant problems transactions,12,92
PayPal,Financial Services,Don't use paypal,"Don't use paypal, this is a legit review
They charge you a 3% fee for keeping your money safe and they didnt't,
it says 180 days money back guaranteed if you list it down as goods and services and I did and they refused to give my my money back.
Now i'm £50k in the hole after buying a business and they say I can't have my money back, also the court surprisingly said I couldn't have my money back",1,"August 1, 2026",6a6da029a688469d47894985,Joseph Weir,Negative,398,-1,don't use paypal legit review charge 3 fee keeping money safe didnt't says 180 days money back guaranteed list goods services refused give money back 50k hole buying business say can't money back also court surprisingly said couldn't money back,40,244
PayPal,Financial Services,You can really feel the fleecing.....,"The ultimate HAS-BEEN of the financial world, they will absolutely fleece you in the very first transaction because they KNOW you'll never use them again once you've used them once. They've fallen behind the competition so ripping everybody off is all they have left.",1,"August 1, 2026",6a6d9ef69c56e0f7a8cc9039,Ian B,Negative,267,-1,ultimate financial world absolutely fleece first transaction know never use used fallen behind competition ripping everybody left,17,129
PayPal,Financial Services,I paid an outstanding balance and…,"I paid an outstanding balance and PayPal took the money out again. Now I have no money in my bank account and several bills I need to pay. I’ve been told this probably won’t be rectified for over a week. PayPal has thrown me into debt and I’m terrified. I cannot pay my bills. Customer services keeps insisting they cannot do anything. They had no issue taking our several hundred pounds from my bank account, but solve the issue? They can’t do anything right now.

Edit: The money was taken from my account on the 30th July. It is now the 4th August. I’m receiving emails for bills that have been rejected by my bank. PayPal customer services and told me not to worry and that the money will be returned. They simply don’t care. “Don’t worry” about the debt they have put me in.

Update: now they’ve changed the date to the 14th! They’ve sent me into debt and I can’t even pay my car tax. This is unbelievable.",1,"August 1, 2026",6a6d9dab761ceed943007506,UKAccount,Negative,911,-1,paid outstanding balance paypal took money no money bank account several bills need pay told probably rectified week paypal thrown debt terrified cannot pay bills customer services keeps insisting cannot anything no issue taking several hundred pounds bank account solve issue anything right edit money taken account 30th july 4th august receiving emails bills rejected bank paypal customer services told not worry money returned simply care worry debt put update changed date 14th sent debt even pay car tax unbelievable,80,521
PayPal,Financial Services,This organisation is a disgrace and in…,"This organisation is a disgrace and in fact lies about buyer protection. I have had enough of their ""don't give a toss"" attitude and after using them exclusively for a long time, I have had enough and will NEVER use them again. Appalling organisation",1,"August 1, 2026",6a6d872cc64fae9fc3173838,Darren Dwyer,Negative,250,-1,organisation disgrace fact lies buyer protection enough don't give toss attitude using exclusively long time enough never use appalling organisation,20,148
PayPal,Financial Services,Refused a scam transaction,Refused a claim on a clearly scam transaction. Decades long customer with no claims until this one.,1,"July 17, 2026",6a6d668a88bb3f368c0e13e8,Phil,Negative,99,-1,refused claim clearly scam transaction decades long customer no claims one,11,74
PayPal,Financial Services,instant ban,"I decided to open a new account, only to be met by an instant account suspension for ""breaking terms of use"". No easy way to appeal.",1,"August 1, 2026",6a6d146fecfd7f43e8fb0384,Soul,Negative,132,-1,decided open new account met instant account suspension breaking terms use no easy way appeal,15,93
PayPal,Financial Services,Toxic customer service,"If I could have given a negative, I would. The live agent in the chat room directed me to phone representative. Phone representatives just hang up on me for NO REASON, and my problems remain unaddressed.
Don't trust the rewards shown up on their app's home page. You won't get any rewards back, and no rep is going to address your issues.",1,"July 31, 2026",6a6d0365fe886e8af46f5128,Cho Z,Negative,338,-1,could given negative would live agent chat room directed phone representative phone representatives hang no reason problems remain unaddressed don't trust rewards shown app's home page won't get rewards back no rep going address issues,35,235
PayPal,Financial Services,Absolutely horrible!,"Absolutely horrible!! Had a recurring payment on a service I only agreed to use once. Despite me contacting them, Pay Pal kept refunding me than re-paying the merchant again and again after I had canceled the service. Then put the onus on me to give them more and more information. I attempted to cancel my account SIX months at least after the issue was still not resolved and was only offered to 'escalate it to the back office' then asked me to keep checking my email for the result. On top of that, they sent me a credit card I never wanted nor asked for. I canceled it last September 2025, It is now August 2026 and I found an email in my junk folder that it was still active! IDK where this company went wrong. I used them for 22 years confidently. I am a nurse so please trust I am not in the business of a 'revenge' review. DO NOT USE THEM. If I can save anyone from going through an exhausting, unnecessary experience as I have, I will. They 100% side with sellers and scam their customers. I'm wondering if they get kick-backs at this point.",1,"July 30, 2026",6a6cee01a4d286b706b72c27,Delores Miller-Steele,Negative,1051,-1,absolutely horrible recurring payment service agreed use despite contacting pay pal kept refunding paying merchant canceled service put onus give information attempted cancel account six months least issue still not resolved offered 'escalate back office' asked keep checking email result top sent credit card never wanted nor asked canceled last september 2025 august 2026 found email junk folder still active idk company went wrong used 22 years confidently nurse please trust not business 'revenge' review not use save anyone going exhausting unnecessary experience 100 side sellers scam customers wondering get kick backs point,93,631
PayPal,Financial Services,Finance fiasco,Read the reviews people - they don't lie. Paid for an item with PayPal Credit over 2 years - one month later they took the full amount from my bank account (plus some interest they added on). No customer service at all and a useless chat bot service. Avoid these clowns,1,"July 22, 2026",6a6cd773315fa62650d28361,giles de sade,Negative,269,-1,read reviews people don't lie paid item paypal credit 2 years one month later took full amount bank account plus interest added no customer service useless chat bot service avoid clowns,31,185
PayPal,Financial Services,Threw me under the bus for their failure,"I bought some weights and had every reason to believe that payment went through automatically. I received messages later that I suspected were scammers, which is reasonable. By the time I found out it was genuine, I tried to pay several times and they did not help me with my queries or help with failing payments. I eventually made payment while struggling with their technical issues, but they have been throwing me under the bus for their own failure. I paid in full but they reported me for late payments and, to date, refuse to acknowledge that this was their own fault and that I acted in good faith.

Do not use Paypal. Ever. There are more ethical fintechs out there.

I will be taking legal action and encourage everyone who was deliberately messed about by their service to do the same, until they learn some business ethics.",1,"July 31, 2026",6a6cd0636bb156f2b2c83af1,AndyR,Negative,835,-1,bought weights every reason believe payment went automatically received messages later suspected scammers reasonable time found genuine tried pay several times not help queries help failing payments eventually made payment struggling technical issues throwing bus failure paid full reported late payments date refuse acknowledge fault acted good faith not use paypal ever ethical fintechs taking legal action encourage everyone deliberately messed service learn business ethics,65,477
PayPal,Financial Services,I tried to close my account,I tried to close my account and I could not close it unless I give them a photo ID I'm not giving PayPal my face or any money PayPal make it to hard to close and account,1,"July 31, 2026",6a6ccb7fc871c4f67f5b871e,don,Negative,169,-1,tried close account could not close unless give photo id not giving paypal face money paypal make hard close account,20,116
PayPal,Financial Services,Awesome easy to send n receive mo awesome $ service,Awesome easy to send n receive money,5,"July 31, 2026",6a6cb770e1cfd9ae51c23101,Daniel Lainez,Positive,36,1,awesome easy send n receive money,6,33
PayPal,Financial Services,Absolute failure to protect me in a phishing incident,"On July 13, 2026 I unfortunately opened an invitation in my gmail account from my sister that turned out to be phishing. The one resulting problem I encountered was significant – my PayPal account was compromised and someone ordered thousands of dollars of cell phones from the a store and charged my bank account.

Unfortunately, my first call was to PayPal. I had assumed that as a technology company PayPal would provide great support for its platform. I had no idea how mistaken I would be. PayPal would not hold or stop the transactions and someone in another state received the telephones. Within several weeks, not only had PayPal taken an unacceptable amount of time to review the transactions, they would not say that they were fraudulent.

Fortunately, I learned that my bank was, in contrast, genuinely helpful and immediately responsive. They should have been my first call!

During this process, I removed my bank account and all my cards from PayPal. For an unexplained reason (and I'm still not sure how they got access), after a couple of weeks PayPal deposited money in my bank account. Then they immediately wanted it back and began sending me debt collection emails. I was forced to reconnect a debit card to PayPal in order to return the money. That was extremely disconcerting, considering how deeply I now distrust their services.",1,"July 13, 2026",6a6ca7279dc1f40d4a57aabe,RobinMB,Negative,1352,-1,july 13 2026 unfortunately opened invitation gmail account sister turned phishing one resulting problem encountered significant paypal account compromised someone ordered thousands dollars cell phones store charged bank account unfortunately first call paypal assumed technology company paypal would provide great support platform no idea mistaken would paypal would not hold stop transactions someone another state received telephones within several weeks not paypal taken unacceptable amount time review transactions would not say fraudulent fortunately learned bank contrast genuinely helpful immediately responsive first call process removed bank account cards paypal unexplained reason still not sure got access couple weeks paypal deposited money bank account immediately wanted back began sending debt collection emails forced reconnect debit card paypal order return money extremely disconcerting considering deeply distrust services,124,941
PayPal,Financial Services,I am sick of all this secuity crap,I am sick of all this secuity crap. First a text. Then i have to go to my computer to get another code after the first code from my phone is put in. No wonder i dont use it much anymore. If im not at home im screwed.,1,"July 31, 2026",6a6c9a007cd83f8811ada65c,Thomasenia WATTS,Negative,216,-1,sick secuity crap first text go computer get another code first code phone put no wonder dont use much anymore im not home im screwed,25,133
PayPal,Financial Services,Poor customer service,"Poor customer service. I disputed a charge from a vendor. I provided an email that clearly shows the vendor did agree to refund my money but never did.

PayPal didn’t only deny the claim once but five times! I plan to delete my account and to talk to a lawyer",1,"July 31, 2026",6a6c8641135f36c780a47dca,Tyler Miller,Negative,259,-1,poor customer service disputed charge vendor provided email clearly shows vendor agree refund money never paypal deny claim five times plan delete account talk lawyer,25,166
PayPal,Financial Services,"I used to always trust PayPal to help, now they are absolutely useless. No buyer protection at all.","I used to always trust PayPal to help if anything went wrong with any sellers - recently Shein have been taking customers returns and not refunding them (there’s thousands of people complaining about them) and PayPal sided with shein on both of my cases. Shein now have my returns and my money and PayPal have done absolutely nothing to help.
Their live chat is also now awful! It used to be fantastic and the people were so helpful and now it’s just someone that takes 10 minutes to even write a reply and then sends you the same generic template response saying they can’t help.
PayPal have seriously fallen off with their buyer protection and customer service - I’ll no longer be using them, and by the looks of it a lot of people feel the same way as me!!",1,"July 31, 2026",6a6c77a9db5b3d21307386bd,Georgia,Negative,759,-1,used always trust paypal help anything went wrong sellers recently shein taking customers returns not refunding thousands people complaining paypal sided shein cases shein returns money paypal done absolutely nothing help live chat also awful used fantastic people helpful someone takes 10 minutes even write reply sends generic template response saying help paypal seriously fallen buyer protection customer service no longer using looks lot people feel way,67,458
PayPal,Financial Services,Be aware!!!!!!,Be aware!!!!!!! They will ban you on purpose and keep your money for 180days!!! They are using AI system that is banning everyone and anyone!!! Horrible customer service and rude agents,1,"July 31, 2026",6a6bfa844c99c7c7fcaf5156,Bling Beauty,Negative,185,-1,aware ban purpose keep money 180days using ai system banning everyone anyone horrible customer service rude agents,17,114
PayPal,Financial Services,They Cheat You Out Of Your Earned Rewards,"The worst! I've been a customer for over eight years. With this company, if your personal information changes, such as a telephone number or email address, you lose all your cash back rewards because you must obtain the same email address you signed up with, according to their customer service department. Never heard of anything so ludicrous in my life. I have lost out on over three hundred dollars of cashback rewards because of their ridiculous policies and procedures. Email addresses and phone numbers can change sometimes. I look forward to paying off my credit card bill and closing the account. I can't take it.",1,"July 30, 2026",6a6beb6756bd67b59db2d619,Mira,Negative,621,-1,worst customer eight years company personal information changes telephone number email address lose cash back rewards must obtain email address signed according customer service department never heard anything ludicrous life lost three hundred dollars cashback rewards ridiculous policies procedures email addresses phone numbers change sometimes look forward paying credit card bill closing account can't take,55,410
PayPal,Financial Services,What happened to Paypal!,"What happened to Paypal!? Paypal used to side with the consumer, If you threatened a Paypal dispute the seller would immediately try to work things out with you because they knew PayPal would side with you. I guess thats not the case anymore and paypals service is nothing more than a glorified money transfer service with ZERO consumer protection. That's been my experience when dealing with them in a dispute on Aliexpress. I puchased a RAM kit which arrived dead on arrival. Later i also confirmed with Samsung that the item was FAKE. When i contacted Aliexpress they were unhelpful. So i lodged a paypal dispute. I have been forced to jump through numerous hoops including sending the item back to the fake item seller at my cost! signing customs declarations, providing non stop proof and evidence. The item hasn't even arrived in China yet. I provided the tracking info and receipt showing the postage paid and tracking details and have been patiently waiting for paypal to get back to me. I then get an email from paypal this morning saying they have sided in the sellers favour because the item hasnt arrived with the seller yet. are you serious?! if their system checked the tracking which i provided it would show the item is with customs in China! I had to then make a phone call and demand the case be opened again and escalated. Even if the case is resolved in my favour at this point my confidence in the paypal service is absolutely destroyed, i use paypal for a lot of purchases and moving forward i am going to severely limit my use of their service in future. Its unfortunate to see im not the only one with this experience, paypal would do well to adjust their policies as their days are numbered. Every consumer you burn is one 'paypal reviews' google search away from never using your service again. At this point ill just deal directly with my bank. They seem to offer better protection",1,"July 31, 2026",6a6be87c8c73d0feba63ce39,Ryan H,Negative,1908,-1,happened paypal paypal used side consumer threatened paypal dispute seller would immediately try work things knew paypal would side guess thats not case anymore paypals service nothing glorified money transfer service zero consumer protection that's experience dealing dispute aliexpress puchased ram kit arrived dead arrival later also confirmed samsung item fake contacted aliexpress unhelpful lodged paypal dispute forced jump numerous hoops including sending item back fake item seller cost signing customs declarations providing non stop proof evidence item even arrived china yet provided tracking info receipt showing postage paid tracking details patiently waiting paypal get back get email paypal morning saying sided sellers favour item hasnt arrived seller yet serious system checked tracking provided would show item customs china make phone call demand case opened escalated even case resolved favour point confidence paypal service absolutely destroyed use paypal lot purchases moving forward going severely limit use service future unfortunate see im not one experience paypal would well adjust policies days numbered every consumer burn one 'paypal reviews' google search away never using service point ill deal directly bank seem offer better protection,182,1270
PayPal,Financial Services,PayPal business don’t recommend BEAWRE,PayPal business total scam,1,"July 31, 2026",6a6bdc1b92a326e805597cad,Paulo Teixeira,Negative,26,-1,paypal business total scam,4,26
PayPal,Financial Services,Closed my account after 20 + years i've…,"Closed my account after 20 + years i've had enough of their BS , just avoid them not worth the stress or time to deal with and don't start me on a refund process or the endless BS of the resolution process Lord above trust me folks its not worth your time dealing with them, i'm finally done with them and feel so much better for it , plenty of other options out there",1,"July 30, 2026",6a6b92d42be15cdee1cbe5f7,mark brady,Negative,368,-1,closed account 20 years enough bs avoid not worth stress time deal don't start refund process endless bs resolution process lord trust folks not worth time dealing finally done feel much better plenty options,34,208
PayPal,Financial Services,Buyer Protection - NO Longer Exists!!,"I bought an item that ended up being not as described, seller refused to provide a return label. I opened a claim with Paypal and provided all the significant evidence - they also wanted to me to pay the cost of return shipping although it is the sellers fault. If buyer protection no longer exists then what is the point of using Paypal??!! No wonder their stock value has collapsed.",1,"July 30, 2026",6a6b6e92caa4d285ef39a91f,Michael,Negative,384,-1,bought item ended not described seller refused provide return label opened claim paypal provided significant evidence also wanted pay cost return shipping although sellers fault buyer protection no longer exists point using paypal no wonder stock value collapsed,38,262
PayPal,Financial Services,Absolutely terrible experience,"I genuinely don't understand how a company this large can make something as simple as linking a bank card into such a ridiculous process. I submitted all the documents PayPal requested and waited for the verification. After contacting customer support, I was told that my documents/account were already verified. Great — except I STILL couldn't link my card. I literally tried linking the card while I was on the phone with the support agent, and it still didn't work. Instead of actually fixing the problem, I was told the issue had to be escalated and that I now have to wait another 48 hours. So apparently I'm ""verified,"" but I'm not actually able to use the account properly. Nobody can clearly explain what is wrong, and every step seems to result in another waiting period. The entire experience has been unnecessarily frustrating, confusing, and time-consuming. I shouldn't have to spend days dealing with support just to link a card to an account. PayPal seriously needs to improve its verification and customer support processes. This has been an absolute nightmare.",1,"July 30, 2026",6a6b63536604b935c15d4779,Arnold Juve,Negative,1076,-1,genuinely don't understand company large make something simple linking bank card ridiculous process submitted documents paypal requested waited verification contacting customer support told documents account already verified great except still couldn't link card literally tried linking card phone support agent still didn't work instead actually fixing problem told issue escalated wait another 48 hours apparently verified not actually able use account properly nobody clearly explain wrong every step seems result another waiting period entire experience unnecessarily frustrating confusing time consuming shouldn't spend days dealing support link card account paypal seriously needs improve verification customer support processes absolute nightmare,98,753
PayPal,Financial Services,Thieves,Thieves! Thieves!,1,"July 30, 2026",6a6b213931501b2be4c24147,Jakub,Negative,17,-1,thieves thieves,2,15
PayPal,Financial Services,Paypal support - resolution of a problem,"Be aware, very very very bad support (you cannot call it even support).

1 month ago I canceled a bank transfer payment to paypal (as the refund had the status completed). As I didn't want to pay twice to a customer refund.

Now as a ""punishment"" they deleted my bank account from PayPal.

I contacted PayPal to add the bank account - error. They told me to wait 3-4 days to reset. Now after 1 month stil doesn't work.

No support at all - they don't even give me the error that is causing this, nothing. Just the copy paste stuff ""I know its frustrating etc""....",1,"July 1, 2026",6a6b040d3e6b2a3e2b438e74,Rok Pogorelčnik,Negative,563,-1,aware bad support cannot call even support 1 month ago canceled bank transfer payment paypal refund status completed didn't want pay twice customer refund punishment deleted bank account paypal contacted paypal add bank account error told wait 3 4 days reset 1 month stil doesn't work no support don't even give error causing nothing copy paste stuff know frustrating etc,60,371
PayPal,Financial Services,PayPal is a great company,PayPal is a great company. I am surprised to see such a poor rating,5,"July 21, 2026",6a6ae9f27157dada8422dc67,Jomo Tequila,Positive,67,1,paypal great company surprised see poor rating,7,46
PayPal,Financial Services,PayPal support online scammers,"PayPal support online scammers , cybercrime of all sorts and online fraudulent activities.Seems Paypal give scammers the upperhand as they dont listen to verified users!
Terrible customer support service, terrible payment service.
AVOID IT!!!",1,"July 29, 2026",6a6ade21126bd24646d71807,C West,Negative,242,-1,paypal support online scammers cybercrime sorts online fraudulent activities seems paypal give scammers upperhand dont listen verified users terrible customer support service terrible payment service avoid,26,205
PayPal,Financial Services,Had to open a case against a…,"Had to open a case against a marketplace seller who would not collect a item that was not as shown on website. Paypal asked for information which I gave. The outcome was in favour of the seller.
I will be closing my Paypal account to these can't be bothered excuses as soon as possible!",1,"July 29, 2026",6a6ad8d2cfb298e0abde7103,Jay,Negative,286,-1,open case marketplace seller would not collect item not shown website paypal asked information gave outcome favour seller closing paypal account can't bothered excuses soon possible,26,181
PayPal,Financial Services,The fastest online transition and safe…,The fastest online transition and safe site to keep you money online,4,"August 12, 2025",6a6ac493985ad9f4f5addb5a,proline,Positive,68,1,fastest online transition safe site keep money online,8,53
PayPal,Financial Services,The buyer filed a claim,"The buyer filed a claim, picked up the package from the post office (signing for it), and PayPal refunded his money. PayPal panders to fraudsters and robs honest sellers alongside them.",1,"July 29, 2026",6a6a7f3308d376e9dcf8f84a,Alex Boyko,Negative,185,-1,buyer filed claim picked package post office signing paypal refunded money paypal panders fraudsters robs honest sellers alongside,18,130
PayPal,Financial Services,PayPal Resolution Centre investigated and reversed unauthorized charges made on my credit card by an online retailer,"I made an online purchase with a company called HaloGrow or Lulutox for a hair product. Using PayPal to pay for the product.
HaloGrow charged me once through PayPal for the item I ordered, ($65 US) but HaloGrow then charged me more ($79 US) - a second time - for an item I did not Order.
I made a complaint through the PayPal Resolution Centre. PayPal gave me a temporary refund of the unauthorized charge ($79 US). I sent them documents and detailed information about the scam. PayPal then investigated and asked me to respond to inquiries from HaloGrow as well. I did so. PayPal approved my complaint and made my refund permanent. Simultaneously, once they knew PayPal was investigating, HaloGrow responded with an Offer to refund my money. Previously, HaloGrow would not refund, saying the product was already shipped although they said I could file a return and request a refund after everything arrived.... even though I submitted a claim within minutes of placing the order and then becoming aware there were two charges via PayPal instead of one, as authorized. So PayPal went to bat for me and refunded the scam. Thank You PayPal. REALLY APPRECIATED. We need more honorable businesses like yours.",5,"July 29, 2026",6a6a3b08776013856b2ba4ba,Hania Grabowski,Positive,1204,1,made online purchase company called halogrow lulutox hair product using paypal pay product halogrow charged paypal item ordered 65 us halogrow charged 79 us second time item not order made complaint paypal resolution centre paypal gave temporary refund unauthorized charge 79 us sent documents detailed information scam paypal investigated asked respond inquiries halogrow well paypal approved complaint made refund permanent simultaneously knew paypal investigating halogrow responded offer refund money previously halogrow would not refund saying product already shipped although said could file return request refund everything arrived even though submitted claim within minutes placing order becoming aware two charges via paypal instead one authorized paypal went bat refunded scam thank paypal really appreciated need honorable businesses like,117,849
PayPal,Financial Services,Paypal went from Hero to Zero,"Paypal went from Hero to Zero

I have just cancelled my Paypal account, for the first time in years using Paypal, i felt completely unsafe with their service.

After oppening a case because seller only refunded me part of the payement, Paypal didn't even care about my proofs, went directly to ask things that had nothing with the case. All last cases that i oppened against sellers not being honest, Paypal didn't even care about it, saying that it was against their policy.

A simple case was turned into knightmare, because they didn't even care to understand what was happening, and in the end decide in favor off the seller.
Or at least it is what they say they do.......",1,"July 29, 2026",6a6a20243c8cf3290e419b3e,Marcos Nunes,Negative,676,-1,paypal went hero zero cancelled paypal account first time years using paypal felt completely unsafe service oppening case seller refunded part payement paypal didn't even care proofs went directly ask things nothing case last cases oppened sellers not honest paypal didn't even care saying policy simple case turned knightmare didn't even care understand happening end decide favor seller least say,60,398
PayPal,Financial Services,Absolutely no help at all in trying to…,Absolutely no help at all in trying to get my money back,1,"July 29, 2026",6a6a01a0597ff7a4c169eb82,James,Negative,56,-1,absolutely no help trying get money back,7,40
PayPal,Financial Services,Customer service has gone from bad to worse,Customer service has gone from bad to worse. I disputed a payment as the seller had not provided the service I paid for and in the process had caused my kitchen to flood. I had attached pictures as evidence for the case. The case was closed in sellers favour because apparently they didn't see any issues with this,1,"July 29, 2026",6a69f98ff4d8c72562eb8b01,Aqsa,Negative,314,-1,customer service gone bad worse disputed payment seller not provided service paid process caused kitchen flood attached pictures evidence case case closed sellers favour apparently didn't see issues,28,198
PayPal,Financial Services,I have been on the phone to paypal on…,I have been on the phone to paypal on hold all morning to be cut off 5 times when i go on chat as soon as i start to type the dispute a notice comes up and i cant see what im wrighting,1,"July 29, 2026",6a69f1fb6027ce917e91eacc,Helen Henshaw,Negative,184,-1,phone paypal hold morning cut 5 times go chat soon start type dispute notice comes cant see im wrighting,19,104
PayPal,Financial Services,PayPal stole our only donation,"Paypal stole a 25€ donation from us, and demanded I give them a scan of my face, my ID, and a bunch of other sensitive info. They said it would be shown to donors with no way to disable it. I made PayPal to receive voluntary donations for my free services. My first donation was from a friend, for a good start. I can't refund the donation unless I give them my info. I can't close my account unless I give them my info. I can't even remove my email or stop them from bothering me unless I give them my info. Did I mention if I give them that info, anyone would be able to dox me? Their support agent was a complete slimy jerk who left the chat after about 20 seconds of inactivity because I was reading, saying she ""isn't seeing any new messages from me"". Never use PayPal.",1,"July 29, 2026",6a69e29e1b56df71b35adb7b,Kat,Negative,774,-1,paypal stole 25 donation us demanded give scan face id bunch sensitive info said would shown donors no way disable made paypal receive voluntary donations free services first donation friend good start can't refund donation unless give info can't close account unless give info can't even remove email stop bothering unless give info mention give info anyone would able dox support agent complete slimy jerk left chat 20 seconds inactivity reading saying isn't seeing new messages never use paypal,79,497
PayPal,Financial Services,Terrible support,Platform is fine but support is horrible,1,"July 29, 2026",6a69d357a8a4776d64e389b9,Code Geek,Negative,40,-1,platform fine support horrible,4,30
PayPal,Financial Services,It's one big scam.,Worst online finance company OAT locked my money up for 180d that time has finished and i still cannot withdraw this money,1,"July 29, 2026",6a69cfcc0e4817a4e335abc9,Jesse,Negative,122,-1,worst online finance company oat locked money 180d time finished still cannot withdraw money,14,92
PayPal,Financial Services,Add money in negative balance is NOT working!,"I have been using Paypal since 2006, for nearly 20 years!

Over the last years they changed the user interface, in a state that you need to be a hacker to find out how to CANCEL an automatic payment or search Google and AI for it.

But the most important problem which is happening for 6 months now, is this:

When I use Paypal to do an online payment and I don't have enough balance left in my Paypal account, then Paypal is trying to charge my bank account for that amount every 2 days. For security reasons, I have set a 2nd bank account for payments, which is usually empty. So Paypal can not grab the money from there.

I am trying to Add money to my Paypal account. I tried several credit cards of several banks, I tried Revolut, but NOTHING happens!

I always get the error message: ""Something went wrong. Trying again may fix the problem"".

Not only this, but on the top of that, when I receive a payment from a client, then the negative balance is reduced, BUT Paypal is trying to charge my bank account again, with the INITIAL amount !! They do NOT even recognise that I owe them LESS money!

Seriously? What are your developers doing? This happened 3 TIMES in the last 6 MONTHS, and I have mentioned this 2 times in the email support and 3 times in the phone call support! Just fire a bunch of developers and QA staff and hire new ones if you can not fix this groundbreaking bug!",2,"July 29, 2026",6a69c743bea63d75ecca27b0,Manos Gryparis,Negative,1390,-1,using paypal since 2006 nearly 20 years last years changed user interface state need hacker find cancel automatic payment search google ai important problem happening 6 months use paypal online payment don't enough balance left paypal account paypal trying charge bank account amount every 2 days security reasons set 2nd bank account payments usually empty paypal not grab money trying add money paypal account tried several credit cards several banks tried revolut nothing happens always get error message something went wrong trying may fix problem not top receive payment client negative balance reduced paypal trying charge bank account initial amount not even recognise owe less money seriously developers happened 3 times last 6 months mentioned 2 times email support 3 times phone call support fire bunch developers qa staff hire new ones not fix groundbreaking bug,136,873
PayPal,Financial Services,Disgraceful company,Disgraceful company. I used them as a one off when reselling festival tickets and they blocked my account saying they wont pay me for up to 120 days. They provided no feedback to why the limitation was put on my account or how to remove it e.g. provide bank statements or more ID. It cant be legal how they can just steal or hold your money this way.,1,"July 27, 2026",6a69ba41a6c5f5306fefc276,Chris C,Negative,350,-1,disgraceful company used one reselling festival tickets blocked account saying wont pay 120 days provided no feedback limitation put account remove e g provide bank statements id cant legal steal hold money way,33,210
PayPal,Financial Services,"PayPal permanently closed my business account, wrongfully withheld my $1108 balance, and added an unfair -$956 negative balance!","I am utterly shocked and disappointed by PayPal handling of my business account (Zeustop-up) Without any prior warning valid explanation or concrete proof of a policy violation PayPal permanently limited my account
As a verified and trusted seller I have fully delivered all services to my customers
I hold complete proof evidence and official invoices for every single transaction on my own website
Despite this they completely wiped out and withheld my entire available balance of $1108 and on top of that they slapped an unjustified negative balance of $956 on my account!
When I contacted support I was met with cold automated messages stating that the decision is 'final' and refusing to review the case or look at my evidence
Freezing a legitimate digital business's funds is damaging enough, but seizing all hard-earned money and leaving the account in debt while services were successfully delivered is completely unacceptable. I demand an immediate investigation by senior management, a full release of my $1108, and the removal of this unjust negative balance",1,"July 28, 2026",6a69a9b0f6c95effaf1af8a6,shaymaa,Negative,1069,-1,utterly shocked disappointed paypal handling business account zeustop without prior warning valid explanation concrete proof policy violation paypal permanently limited account verified trusted seller fully delivered services customers hold complete proof evidence official invoices every single transaction website despite completely wiped withheld entire available balance 1108 top slapped unjustified negative balance 956 account contacted support met cold automated messages stating decision 'final' refusing review case look evidence freezing legitimate digital business's funds damaging enough seizing hard earned money leaving account debt services successfully delivered completely unacceptable demand immediate investigation senior management full release 1108 removal unjust negative balance,98,801
PayPal,Financial Services,You cant close your account,"You cant close your account. Stupid support cant understand simple words : ""I want to close my account right now"". Paypal scams money for not using this account during 1 year. They are really LowQualityCompany",1,"July 29, 2026",6a69a14729db45a4a4078c25,Feofan List,Negative,209,-1,cant close account stupid support cant understand simple words want close account right paypal scams money not using account 1 year really lowqualitycompany,23,156
